Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence
train	10	9	en-ud-train.conllu 2780	8	place	true	true	true	4
train	14	9	en-ud-train.conllu 2780	8	place	true	true	false	4
train	7	9	en-ud-train.conllu 7723	3	work	true	true	true	4
train	6	9	en-ud-train.conllu 7723	3	work	true	true	true	4
train	7	9	en-ud-train.conllu 2796	5	want	true	true	true	4
train	1	9	en-ud-train.conllu 2796	5	want	true	true	true	4
train	8	9	en-ud-train.conllu 12439	13	book	true	true	true	4
train	14	9	en-ud-train.conllu 12439	13	book	true	true	true	4
train	7	9	en-ud-train.conllu 2823	14	go	true	true	true	4
train	8	9	en-ud-train.conllu 2823	14	go	true	true	false	4
train	10	9	en-ud-train.conllu 7746	2	have	true	true	true	4
train	8	9	en-ud-train.conllu 7746	2	have	true	true	true	4
train	1	9	en-ud-train.conllu 2844	2	assume	true	true	true	4
train	8	9	en-ud-train.conllu 2844	2	assume	true	true	true	4
train	14	9	en-ud-train.conllu 12471	18	write	true	true	false	3
train	1	9	en-ud-train.conllu 12471	18	write	true	true	true	2
train	1	9	en-ud-train.conllu 7765	4	spend	true	true	false	3
train	6	9	en-ud-train.conllu 7765	4	spend	true	true	false	4
train	7	9	en-ud-train.conllu 2890	2	know	true	true	true	4
train	16	9	en-ud-train.conllu 2890	2	know	true	true	true	4
train	20	9	en-ud-train.conllu 12496	18	look	true	true	false	2
train	6	9	en-ud-train.conllu 12496	18	look	true	true	false	4
train	8	9	en-ud-train.conllu 7830	6	put	true	true	false	4
train	14	9	en-ud-train.conllu 7830	6	put	true	true	false	4
train	16	9	en-ud-train.conllu 2927	4	work	true	true	true	4
train	8	9	en-ud-train.conllu 2927	4	work	true	true	true	4
train	6	9	en-ud-train.conllu 12527	22	expect	true	true	true	4
train	18	9	en-ud-train.conllu 12527	22	expect	true	true	true	4
train	14	9	en-ud-train.conllu 7859	7	build	true	true	true	4
train	7	9	en-ud-train.conllu 7859	7	build	true	true	true	4
train	16	9	en-ud-train.conllu 2959	9	execute	true	true	false	4
train	7	9	en-ud-train.conllu 2959	9	execute	true	true	false	4
train	7	9	en-ud-train.conllu 7868	27	fight	true	true	true	4
train	6	9	en-ud-train.conllu 7868	27	fight	true	true	true	4
dev	1	9	en-ud-dev.conllu 1	4	come	true	true	true	4
dev	10	9	en-ud-dev.conllu 1	4	come	true	true	true	4
train	1	9	en-ud-train.conllu 7885	7	mean	true	true	true	4
train	14	9	en-ud-train.conllu 7885	7	mean	true	true	true	4
dev	7	9	en-ud-dev.conllu 19	28	imagine	true	true	true	3
dev	8	9	en-ud-dev.conllu 19	28	imagine	true	true	true	4
train	10	9	en-ud-train.conllu 7902	19	leave	true	true	true	4
train	7	9	en-ud-train.conllu 7902	19	leave	true	false	na	na
train	1	9	en-ud-train.conllu 2995	18	see	true	true	false	2
train	8	9	en-ud-train.conllu 2995	18	see	true	true	false	4
dev	8	9	en-ud-dev.conllu 32	16	condemn	true	true	true	4
dev	7	9	en-ud-dev.conllu 32	16	condemn	true	true	true	4
train	1	9	en-ud-train.conllu 3002	16	see	true	true	false	4
train	7	9	en-ud-train.conllu 3002	16	see	true	true	false	4
train	16	9	en-ud-train.conllu 7949	4	get	true	true	false	3
train	8	9	en-ud-train.conllu 7949	4	get	true	true	false	3
dev	21	9	en-ud-dev.conllu 38	5	consolidate	true	true	false	3
dev	6	9	en-ud-dev.conllu 38	5	consolidate	true	true	false	4
train	7	9	en-ud-train.conllu 3018	32	tell	true	true	false	4
train	18	9	en-ud-train.conllu 3018	32	tell	true	true	false	4
train	1	9	en-ud-train.conllu 7969	6	die	true	true	true	4
train	10	9	en-ud-train.conllu 7969	6	die	true	true	true	4
dev	1	9	en-ud-dev.conllu 46	3	wonder	true	true	true	4
dev	16	9	en-ud-dev.conllu 46	3	wonder	true	true	true	4
train	14	9	en-ud-train.conllu 3045	14	mark	true	true	true	4
train	1	9	en-ud-train.conllu 3045	14	mark	true	true	true	4
dev	16	9	en-ud-dev.conllu 58	13	believe	true	true	true	4
dev	1	9	en-ud-dev.conllu 58	13	believe	true	true	true	4
train	14	9	en-ud-train.conllu 8001	10	have	true	false	na	na
train	18	9	en-ud-train.conllu 8001	10	have	true	true	false	4
train	14	9	en-ud-train.conllu 3062	31	trade	true	true	true	4
train	8	9	en-ud-train.conllu 3062	31	trade	true	true	true	4
dev	14	9	en-ud-dev.conllu 62	2	add	true	true	true	4
dev	18	9	en-ud-dev.conllu 62	2	add	true	true	true	4
train	8	9	en-ud-train.conllu 8039	2	love	true	true	true	4
train	1	9	en-ud-train.conllu 8039	2	love	true	true	true	4
train	1	9	en-ud-train.conllu 3074	37	sign	true	true	false	2
train	8	9	en-ud-train.conllu 3074	37	sign	true	true	false	4
dev	21	9	en-ud-dev.conllu 73	17	abduct	true	true	true	4
dev	14	9	en-ud-dev.conllu 73	17	abduct	true	true	true	4
train	14	9	en-ud-train.conllu 8064	14	have	true	true	true	4
train	7	9	en-ud-train.conllu 8064	14	have	true	true	false	4
dev	7	9	en-ud-dev.conllu 78	24	waver	true	true	true	4
dev	6	9	en-ud-dev.conllu 78	24	waver	true	true	true	4
train	1	9	en-ud-train.conllu 8130	6	do	true	true	false	4
train	20	9	en-ud-train.conllu 8130	6	do	false	true	na	na
dev	8	9	en-ud-dev.conllu 86	13	call	true	true	true	4
dev	10	9	en-ud-dev.conllu 86	13	call	true	true	true	4
dev	8	9	en-ud-dev.conllu 96	3	rumor	true	true	true	4
dev	1	9	en-ud-dev.conllu 96	3	rumor	true	true	true	4
train	1	9	en-ud-train.conllu 8154	33	mean	true	true	true	4
train	14	9	en-ud-train.conllu 8154	33	mean	true	true	true	4
dev	6	9	en-ud-dev.conllu 116	19	say	true	true	true	4
dev	1	9	en-ud-dev.conllu 116	19	say	true	true	true	4
train	14	9	en-ud-train.conllu 8214	7	serve	true	true	true	4
train	7	9	en-ud-train.conllu 8214	7	serve	true	true	true	4
train	16	9	en-ud-train.conllu 8231	10	order	true	true	true	4
train	18	9	en-ud-train.conllu 8231	10	order	true	true	true	4
dev	10	9	en-ud-dev.conllu 118	38	tell	true	true	true	4
dev	1	9	en-ud-dev.conllu 118	38	tell	true	true	true	4
train	16	9	en-ud-train.conllu 3084	4	have	true	true	true	4
train	8	9	en-ud-train.conllu 3084	4	have	true	true	true	4
dev	14	9	en-ud-dev.conllu 151	4	sing	true	true	true	4
dev	18	9	en-ud-dev.conllu 151	4	sing	true	true	true	4
train	1	9	en-ud-train.conllu 8265	47	claim	true	true	true	4
train	7	9	en-ud-train.conllu 8265	47	claim	true	true	true	4
train	7	9	en-ud-train.conllu 3102	22	take	true	true	false	4
train	23	9	en-ud-train.conllu 3102	22	take	false	true	na	na
train	21	9	en-ud-train.conllu 8285	6	in	false	true	na	na
train	7	9	en-ud-train.conllu 8285	6	in	false	false	na	na
train	20	9	en-ud-train.conllu 3130	4	tell	true	false	na	na
train	8	9	en-ud-train.conllu 3130	4	tell	true	true	false	4
train	1	9	en-ud-train.conllu 8303	13	know	true	true	true	4
train	6	9	en-ud-train.conllu 8303	13	know	true	true	true	4
dev	21	9	en-ud-dev.conllu 168	2	have	true	true	true	3
dev	5	9	en-ud-dev.conllu 168	2	have	true	true	true	3
train	21	9	en-ud-train.conllu 3151	6	have	true	true	false	3
train	16	9	en-ud-train.conllu 3151	6	have	true	true	true	2
train	14	9	en-ud-train.conllu 8318	14	state	true	true	true	4
train	1	9	en-ud-train.conllu 8318	14	state	true	true	true	4
train	7	9	en-ud-train.conllu 3172	5	send	true	true	false	4
train	1	9	en-ud-train.conllu 3172	5	send	true	true	true	4
train	1	9	en-ud-train.conllu 8352	14	mean	true	true	true	4
train	14	9	en-ud-train.conllu 8352	14	mean	true	true	true	4
train	10	9	en-ud-train.conllu 3194	41	place	true	true	false	3
train	18	9	en-ud-train.conllu 3194	41	place	true	true	false	4
dev	1	9	en-ud-dev.conllu 180	12	think	true	true	true	4
dev	10	9	en-ud-dev.conllu 180	12	think	true	true	true	3
train	22	9	en-ud-train.conllu 8381	3	tell	true	true	true	4
train	7	9	en-ud-train.conllu 8381	3	tell	true	true	true	4
train	22	9	en-ud-train.conllu 3216	9	mean	true	true	false	2
train	1	9	en-ud-train.conllu 3216	9	mean	true	true	true	2
train	14	9	en-ud-train.conllu 3269	8	have	true	true	true	4
train	1	9	en-ud-train.conllu 3269	8	have	true	true	true	4
dev	18	9	en-ud-dev.conllu 202	5	provoke	true	true	true	4
dev	1	9	en-ud-dev.conllu 202	5	provoke	true	true	false	1
train	8	9	en-ud-train.conllu 3339	6	blackline	true	true	true	4
train	6	9	en-ud-train.conllu 3339	6	blackline	true	true	true	4
train	16	9	en-ud-train.conllu 8432	17	see	true	true	false	3
train	14	9	en-ud-train.conllu 8432	17	see	true	true	false	4
dev	1	9	en-ud-dev.conllu 212	18	impose	true	true	false	2
dev	5	9	en-ud-dev.conllu 212	18	impose	true	true	false	2
train	16	9	en-ud-train.conllu 3351	33	exist	true	true	true	4
train	1	9	en-ud-train.conllu 3351	33	exist	true	true	true	3
dev	8	9	en-ud-dev.conllu 219	39	want	true	true	false	4
dev	21	9	en-ud-dev.conllu 219	39	want	true	true	true	3
train	7	9	en-ud-train.conllu 8448	11	go	true	true	true	4
train	16	9	en-ud-train.conllu 8448	11	go	true	true	true	3
train	1	9	en-ud-train.conllu 3405	16	cause	true	true	true	4
train	10	9	en-ud-train.conllu 3405	16	cause	true	true	true	4
dev	7	9	en-ud-dev.conllu 225	6	consider	true	true	false	4
dev	1	9	en-ud-dev.conllu 225	6	consider	true	true	false	3
train	20	9	en-ud-train.conllu 8462	2	take	true	true	true	2
train	14	9	en-ud-train.conllu 8462	2	take	true	true	true	3
train	16	9	en-ud-train.conllu 3440	3	reflect	true	true	true	4
train	7	9	en-ud-train.conllu 3440	3	reflect	true	true	true	4
dev	10	9	en-ud-dev.conllu 254	2	think	true	true	true	4
train	16	9	en-ud-train.conllu 8472	22	aim	true	true	false	4
train	1	9	en-ud-train.conllu 8472	22	aim	true	true	true	2
train	8	9	en-ud-train.conllu 3503	2	call	false	true	na	na
train	14	9	en-ud-train.conllu 3503	2	call	false	true	na	na
dev	16	9	en-ud-dev.conllu 270	34	break	true	true	false	3
dev	1	9	en-ud-dev.conllu 270	34	break	true	true	false	4
train	16	9	en-ud-train.conllu 8489	2	need	true	true	true	4
train	1	9	en-ud-train.conllu 8489	2	need	true	true	true	4
train	18	9	en-ud-train.conllu 3541	27	base	true	true	true	4
train	8	9	en-ud-train.conllu 3541	27	base	true	true	true	4
train	21	9	en-ud-train.conllu 8526	11	offer	true	true	true	4
train	6	9	en-ud-train.conllu 8526	11	offer	true	true	true	4
dev	7	9	en-ud-dev.conllu 327	4	transmit	true	true	true	2
dev	14	9	en-ud-dev.conllu 327	4	transmit	true	true	true	2
train	6	9	en-ud-train.conllu 3565	2	hope	true	true	true	4
train	8	9	en-ud-train.conllu 3565	2	hope	true	true	true	4
train	1	9	en-ud-train.conllu 8558	2	feed	true	true	true	4
train	14	9	en-ud-train.conllu 8558	2	feed	true	true	true	4
train	1	9	en-ud-train.conllu 3627	2	communicate	true	true	true	4
train	10	9	en-ud-train.conllu 3627	2	communicate	true	true	true	4
dev	1	9	en-ud-dev.conllu 345	10	bid	true	true	true	4
dev	22	9	en-ud-dev.conllu 345	10	bid	true	true	true	4
train	10	9	en-ud-train.conllu 8585	2	have	true	true	true	4
train	1	9	en-ud-train.conllu 8585	2	have	true	true	true	4
dev	1	9	en-ud-dev.conllu 360	20	represent	true	true	true	4
dev	16	9	en-ud-dev.conllu 360	20	represent	true	true	true	4
train	16	9	en-ud-train.conllu 3727	4	provide	true	true	false	4
train	14	9	en-ud-train.conllu 3727	4	provide	true	true	false	4
train	1	9	en-ud-train.conllu 8590	2	melt	true	true	true	4
train	16	9	en-ud-train.conllu 8590	2	melt	true	true	true	4
train	8	9	en-ud-train.conllu 3763	12	feel	true	true	true	4
train	7	9	en-ud-train.conllu 3763	12	feel	true	true	true	4
dev	10	9	en-ud-dev.conllu 390	10	add	true	true	true	4
dev	1	9	en-ud-dev.conllu 390	10	add	true	true	true	4
train	1	9	en-ud-train.conllu 8604	12	provide	true	true	false	4
train	20	9	en-ud-train.conllu 8604	12	provide	true	true	false	2
train	18	9	en-ud-train.conllu 3785	22	book	true	true	false	4
train	1	9	en-ud-train.conllu 3785	22	book	true	true	false	4
dev	7	9	en-ud-dev.conllu 460	7	think	true	true	true	4
dev	18	9	en-ud-dev.conllu 460	7	think	true	true	true	4
train	14	9	en-ud-train.conllu 3808	9	make	true	true	false	2
train	20	9	en-ud-train.conllu 3808	9	make	true	true	false	2
train	14	9	en-ud-train.conllu 8665	2	move	true	true	true	1
train	16	9	en-ud-train.conllu 8665	2	move	true	true	false	2
train	8	9	en-ud-train.conllu 8715	6	admire	true	true	false	3
train	18	9	en-ud-train.conllu 8715	6	admire	true	true	false	2
train	10	9	en-ud-train.conllu 3818	12	access	true	true	true	4
train	14	9	en-ud-train.conllu 3818	12	access	true	true	false	2
dev	7	9	en-ud-dev.conllu 516	20	give	true	true	true	2
dev	16	9	en-ud-dev.conllu 516	20	give	true	true	false	2
dev	6	9	en-ud-dev.conllu 524	3	want	true	true	true	4
dev	1	9	en-ud-dev.conllu 524	3	want	true	true	true	4
train	18	9	en-ud-train.conllu 3824	4	do	true	true	true	2
train	8	9	en-ud-train.conllu 3824	4	do	true	true	false	4
dev	8	9	en-ud-dev.conllu 588	9	locate	true	true	true	4
dev	1	9	en-ud-dev.conllu 678	2	hope	true	true	true	4
dev	10	9	en-ud-dev.conllu 678	2	hope	true	true	true	4
train	14	9	en-ud-train.conllu 3832	8	propose	true	true	false	4
train	18	9	en-ud-train.conllu 3832	8	propose	true	true	true	4
train	14	9	en-ud-train.conllu 3846	1	attach	true	true	true	4
train	16	9	en-ud-train.conllu 3846	1	attach	true	true	true	4
train	1	9	en-ud-train.conllu 8771	22	hang	true	true	true	4
train	8	9	en-ud-train.conllu 8771	22	hang	true	true	true	4
train	16	9	en-ud-train.conllu 3891	4	get	true	true	true	3
train	1	9	en-ud-train.conllu 3891	4	get	true	true	true	4
train	5	9	en-ud-train.conllu 8794	2	want	true	true	true	2
train	14	9	en-ud-train.conllu 8794	2	want	true	true	true	4
train	21	9	en-ud-train.conllu 3930	7	charge	true	true	false	3
train	14	9	en-ud-train.conllu 3930	7	charge	true	true	false	2
dev	6	9	en-ud-dev.conllu 710	18	set	true	true	false	4
dev	8	9	en-ud-dev.conllu 710	18	set	true	true	true	4
train	7	9	en-ud-train.conllu 3959	11	tell	true	true	true	4
train	1	9	en-ud-train.conllu 3959	11	tell	true	true	true	4
dev	14	9	en-ud-dev.conllu 753	2	sound	true	true	true	4
dev	16	9	en-ud-dev.conllu 753	2	sound	true	true	true	4
train	1	9	en-ud-train.conllu 8830	17	need	true	true	true	2
train	16	9	en-ud-train.conllu 8830	17	need	true	true	true	2
train	8	9	en-ud-train.conllu 3977	2	need	true	true	true	4
train	7	9	en-ud-train.conllu 3977	2	need	true	true	true	4
train	1	9	en-ud-train.conllu 8836	39	fill	true	true	true	2
train	14	9	en-ud-train.conllu 8836	39	fill	true	true	true	4
train	7	9	en-ud-train.conllu 3989	7	provide	true	true	false	4
train	21	9	en-ud-train.conllu 3989	7	provide	true	true	false	3
dev	1	9	en-ud-dev.conllu 779	1	base	true	true	true	4
dev	7	9	en-ud-dev.conllu 779	1	base	true	true	true	4
train	16	9	en-ud-train.conllu 8868	5	sail	true	true	true	4
train	1	9	en-ud-train.conllu 8868	5	sail	true	true	true	4
train	8	9	en-ud-train.conllu 4010	6	indicate	true	true	true	4
train	7	9	en-ud-train.conllu 4010	6	indicate	true	true	true	3
train	14	9	en-ud-train.conllu 4100	2	expect	true	true	false	4
train	7	9	en-ud-train.conllu 4100	2	expect	true	true	true	4
train	10	9	en-ud-train.conllu 8879	2	feel	true	true	true	4
train	1	9	en-ud-train.conllu 8879	2	feel	true	true	true	4
train	1	9	en-ud-train.conllu 4165	20	include	true	true	true	4
train	14	9	en-ud-train.conllu 4165	20	include	true	true	false	2
train	8	9	en-ud-train.conllu 4201	39	complete	true	true	true	3
train	10	9	en-ud-train.conllu 4201	39	complete	true	true	true	4
train	21	9	en-ud-train.conllu 4239	7	list	true	true	true	4
train	22	9	en-ud-train.conllu 4239	7	list	true	true	true	4
train	1	9	en-ud-train.conllu 8887	3	try	true	true	true	4
train	20	9	en-ud-train.conllu 8887	3	try	true	false	na	na
train	14	9	en-ud-train.conllu 4351	4	speak	true	true	true	4
train	16	9	en-ud-train.conllu 4351	4	speak	true	true	true	4
train	5	9	en-ud-train.conllu 8932	2	recommend	true	true	true	3
train	18	9	en-ud-train.conllu 8932	2	recommend	true	true	true	4
train	7	9	en-ud-train.conllu 4374	6	contact	true	true	true	4
train	8	9	en-ud-train.conllu 4374	6	contact	true	true	false	3
train	10	9	en-ud-train.conllu 8981	7	train	true	true	true	4
train	1	9	en-ud-train.conllu 8981	7	train	true	true	true	4
train	7	9	en-ud-train.conllu 8988	2	have	true	true	true	4
train	1	9	en-ud-train.conllu 8988	2	have	true	true	false	4
train	19	9	en-ud-train.conllu 4392	15	plan	true	true	false	3
train	18	9	en-ud-train.conllu 4392	15	plan	true	true	false	4
train	7	9	en-ud-train.conllu 4421	12	seek	true	true	true	4
train	1	9	en-ud-train.conllu 4421	12	seek	true	true	true	4
train	16	9	en-ud-train.conllu 9035	15	eat	true	true	false	3
train	14	9	en-ud-train.conllu 9035	15	eat	true	true	true	4
train	16	9	en-ud-train.conllu 4504	7	revise	true	true	true	3
train	1	9	en-ud-train.conllu 4504	7	revise	true	true	true	4
train	1	9	en-ud-train.conllu 9044	16	visit	true	true	true	4
train	14	9	en-ud-train.conllu 9044	16	visit	true	true	true	4
train	16	9	en-ud-train.conllu 9048	9	say	true	true	true	4
train	6	9	en-ud-train.conllu 9048	9	say	true	true	true	4
train	1	9	en-ud-train.conllu 9080	15	come	true	true	true	4
train	10	9	en-ud-train.conllu 9080	15	come	true	true	true	4
train	7	9	en-ud-train.conllu 9137	3	think	true	true	true	4
train	18	9	en-ud-train.conllu 9137	3	think	true	true	true	4
train	14	9	en-ud-train.conllu 9145	25	fancy	true	true	true	4
train	10	9	en-ud-train.conllu 9145	25	fancy	true	true	true	4
train	6	9	en-ud-train.conllu 9164	6	intend	true	true	true	4
train	7	9	en-ud-train.conllu 9164	6	intend	true	true	true	4
train	8	9	en-ud-train.conllu 9204	15	sit	true	true	true	4
train	6	9	en-ud-train.conllu 9204	15	sit	true	true	true	4
train	1	9	en-ud-train.conllu 9220	9	go	true	true	false	2
train	14	9	en-ud-train.conllu 9220	9	go	true	true	true	4
train	6	9	en-ud-train.conllu 9257	2	see	true	true	true	4
train	10	9	en-ud-train.conllu 9257	2	see	true	true	true	4
train	14	9	en-ud-train.conllu 9274	2	need	true	true	false	2
train	7	9	en-ud-train.conllu 9274	2	need	true	true	true	4
dev	6	10	en-ud-dev.conllu 802	5	follow	false	true	na	na
dev	14	10	en-ud-dev.conllu 802	5	follow	false	true	na	na
dev	7	10	en-ud-dev.conllu 807	32	run	true	true	true	4
dev	14	10	en-ud-dev.conllu 807	32	run	true	true	true	4
dev	1	10	en-ud-dev.conllu 845	7	receive	true	true	false	4
dev	14	10	en-ud-dev.conllu 845	7	receive	true	true	false	1
dev	8	10	en-ud-dev.conllu 912	7	promote	true	true	true	4
dev	1	10	en-ud-dev.conllu 912	7	promote	true	true	true	4
train	14	10	en-ud-train.conllu 4505	14	want	true	true	true	4
train	12	10	en-ud-train.conllu 4505	14	want	true	true	true	2
train	1	10	en-ud-train.conllu 9303	26	play	true	true	true	4
train	10	10	en-ud-train.conllu 9303	26	play	true	true	true	4
train	1	10	en-ud-train.conllu 38	7	report	true	true	true	4
train	16	10	en-ud-train.conllu 38	7	report	true	true	true	4
dev	12	10	en-ud-dev.conllu 949	4	suck	true	true	false	2
dev	16	10	en-ud-dev.conllu 949	4	suck	true	true	true	2
train	1	10	en-ud-train.conllu 46	34	fire	true	true	false	2
train	16	10	en-ud-train.conllu 46	34	fire	true	true	false	2
dev	7	10	en-ud-dev.conllu 951	18	give	true	true	true	4
dev	16	10	en-ud-dev.conllu 951	18	give	true	true	true	4
train	8	10	en-ud-train.conllu 52	43	say	true	true	true	4
train	10	10	en-ud-train.conllu 52	43	say	true	true	true	4
dev	1	10	en-ud-dev.conllu 962	16	say	true	true	true	4
dev	16	10	en-ud-dev.conllu 962	16	say	true	true	true	4
train	6	10	en-ud-train.conllu 64	35	state	true	true	true	4
train	14	10	en-ud-train.conllu 64	35	state	true	true	true	4
train	8	10	en-ud-train.conllu 9310	11	win	true	true	false	4
train	21	10	en-ud-train.conllu 9310	11	win	true	true	false	3
train	16	10	en-ud-train.conllu 65	30	drag	true	true	true	4
train	8	10	en-ud-train.conllu 65	30	drag	true	true	true	3
train	6	10	en-ud-train.conllu 9318	7	build	true	true	true	4
train	16	10	en-ud-train.conllu 9318	7	build	true	true	true	4
dev	16	10	en-ud-dev.conllu 972	3	release	true	true	true	4
dev	10	10	en-ud-dev.conllu 972	3	release	true	true	true	4
train	14	10	en-ud-train.conllu 67	35	affect	true	true	true	4
train	8	10	en-ud-train.conllu 67	35	affect	true	true	true	4
train	18	10	en-ud-train.conllu 9325	3	detect	true	true	true	4
train	16	10	en-ud-train.conllu 9325	3	detect	true	true	true	4
train	21	10	en-ud-train.conllu 83	12	affect	true	true	true	4
train	5	10	en-ud-train.conllu 83	12	affect	true	true	true	3
train	14	10	en-ud-train.conllu 4522	27	have	true	true	true	4
train	16	10	en-ud-train.conllu 4522	27	have	true	true	true	4
dev	14	10	en-ud-dev.conllu 984	18	expect	true	true	true	4
dev	5	10	en-ud-dev.conllu 984	18	expect	true	true	false	3
train	1	10	en-ud-train.conllu 9335	5	do	true	true	false	2
train	18	10	en-ud-train.conllu 9335	5	do	true	true	false	3
train	6	10	en-ud-train.conllu 118	8	have	true	true	true	4
train	7	10	en-ud-train.conllu 118	8	have	true	true	true	4
train	1	10	en-ud-train.conllu 4554	7	draft	true	true	true	4
train	10	10	en-ud-train.conllu 4554	7	draft	true	true	true	4
dev	7	10	en-ud-dev.conllu 996	20	talk	true	true	false	1
dev	1	10	en-ud-dev.conllu 996	20	talk	true	true	true	4
train	1	10	en-ud-train.conllu 9347	12	write	true	true	true	4
train	16	10	en-ud-train.conllu 9347	12	write	true	true	true	4
train	18	10	en-ud-train.conllu 9366	2	need	true	true	true	3
train	10	10	en-ud-train.conllu 9366	2	need	true	true	false	3
dev	7	10	en-ud-dev.conllu 1024	22	pursue	true	true	true	4
dev	16	10	en-ud-dev.conllu 1024	22	pursue	true	true	true	4
train	1	10	en-ud-train.conllu 4592	4	include	true	true	true	4
train	10	10	en-ud-train.conllu 4592	4	include	true	true	true	4
train	6	10	en-ud-train.conllu 9396	8	do	true	true	true	4
dev	7	10	en-ud-dev.conllu 1083	3	incorporate	true	true	true	4
dev	5	10	en-ud-dev.conllu 1083	3	incorporate	true	true	true	3
train	16	10	en-ud-train.conllu 9415	2	hope	true	true	true	4
train	14	10	en-ud-train.conllu 9415	2	hope	true	true	true	4
train	21	10	en-ud-train.conllu 4617	1	attach	true	true	true	4
train	1	10	en-ud-train.conllu 4617	1	attach	true	true	true	4
train	8	10	en-ud-train.conllu 9456	10	say	true	true	true	4
dev	1	10	en-ud-dev.conllu 1130	2	run	true	true	true	4
dev	10	10	en-ud-dev.conllu 1130	2	run	true	true	true	4
train	7	10	en-ud-train.conllu 4645	23	sell	true	true	false	1
train	8	10	en-ud-train.conllu 4645	23	sell	true	true	true	3
train	8	10	en-ud-train.conllu 9459	9	work	true	true	true	2
train	7	10	en-ud-train.conllu 9459	9	work	true	true	true	0
dev	16	10	en-ud-dev.conllu 1214	6	call	true	true	true	2
dev	10	10	en-ud-dev.conllu 1214	6	call	true	true	true	4
train	8	10	en-ud-train.conllu 9488	3	include	true	true	true	4
train	10	10	en-ud-train.conllu 9488	3	include	true	true	true	4
dev	8	10	en-ud-dev.conllu 1277	4	hav	true	true	true	4
dev	16	10	en-ud-dev.conllu 1277	4	hav	true	true	false	4
train	20	10	en-ud-train.conllu 4700	25	start	true	true	false	3
train	19	10	en-ud-train.conllu 4700	25	start	true	true	false	2
train	10	10	en-ud-train.conllu 9509	2	have	true	true	true	4
train	1	10	en-ud-train.conllu 9509	2	have	true	true	true	4
dev	7	10	en-ud-dev.conllu 1299	3	like	true	false	na	na
dev	1	10	en-ud-dev.conllu 1299	3	like	true	true	true	4
train	1	10	en-ud-train.conllu 9535	21	pick	true	true	false	2
train	10	10	en-ud-train.conllu 9535	21	pick	true	true	true	4
train	7	10	en-ud-train.conllu 4753	7	have	true	true	true	4
train	1	10	en-ud-train.conllu 4753	7	have	true	true	true	4
dev	16	10	en-ud-dev.conllu 1335	9	find	true	true	false	3
dev	1	10	en-ud-dev.conllu 1335	9	find	true	true	true	4
train	7	10	en-ud-train.conllu 4762	2	stay	true	true	true	4
train	1	10	en-ud-train.conllu 4762	2	stay	true	true	true	4
train	18	10	en-ud-train.conllu 9566	17	kill	true	true	false	4
train	1	10	en-ud-train.conllu 9566	17	kill	true	true	true	4
dev	16	10	en-ud-dev.conllu 1355	4	get	true	true	false	4
dev	18	10	en-ud-dev.conllu 1355	4	get	true	true	false	3
train	7	10	en-ud-train.conllu 9595	21	like	true	true	false	2
train	1	10	en-ud-train.conllu 9595	21	like	true	true	true	2
dev	1	10	en-ud-dev.conllu 1379	9	name	true	true	true	4
dev	23	10	en-ud-dev.conllu 1379	9	name	true	true	true	4
train	7	10	en-ud-train.conllu 4786	6	commit	true	true	false	4
train	18	10	en-ud-train.conllu 4786	6	commit	true	true	false	3
train	7	10	en-ud-train.conllu 9621	11	have	true	true	true	2
train	14	10	en-ud-train.conllu 9621	11	have	true	true	true	4
train	6	10	en-ud-train.conllu 125	9	host	true	true	true	4
train	1	10	en-ud-train.conllu 125	9	host	true	true	true	4
train	16	10	en-ud-train.conllu 4865	18	add	true	true	false	4
train	20	10	en-ud-train.conllu 4865	18	add	true	true	false	2
dev	8	10	en-ud-dev.conllu 1414	4	have	true	true	true	4
dev	14	10	en-ud-dev.conllu 1414	4	have	true	true	true	4
train	6	10	en-ud-train.conllu 4942	2	want	true	true	true	4
train	14	10	en-ud-train.conllu 4942	2	want	true	true	true	4
train	8	10	en-ud-train.conllu 9632	12	recommend	true	true	true	3
train	1	10	en-ud-train.conllu 9632	12	recommend	true	true	true	4
train	7	10	en-ud-train.conllu 145	4	attempt	true	true	true	4
train	1	10	en-ud-train.conllu 145	4	attempt	true	true	true	4
dev	12	10	en-ud-dev.conllu 1434	2	require	true	true	true	2
dev	4	10	en-ud-dev.conllu 1434	2	require	true	true	false	4
train	1	10	en-ud-train.conllu 9660	5	remember	true	true	true	4
train	10	10	en-ud-train.conllu 9660	5	remember	true	true	true	4
train	16	10	en-ud-train.conllu 4993	4	have	true	true	true	4
train	7	10	en-ud-train.conllu 4993	4	have	true	true	true	4
dev	8	10	en-ud-dev.conllu 1598	2	do	true	true	true	4
dev	21	10	en-ud-dev.conllu 1598	2	do	true	true	true	4
train	16	10	en-ud-train.conllu 159	16	find	true	true	false	2
train	1	10	en-ud-train.conllu 159	16	find	false	true	na	na
train	1	10	en-ud-train.conllu 9697	2	think	true	true	true	4
train	16	10	en-ud-train.conllu 9697	2	think	true	true	true	4
train	18	10	en-ud-train.conllu 5010	21	enter	true	true	true	4
train	21	10	en-ud-train.conllu 5010	21	enter	true	true	true	4
dev	14	10	en-ud-dev.conllu 1701	4	donate	true	true	true	4
dev	1	10	en-ud-dev.conllu 1701	4	donate	true	true	true	4
