,Split,Annotator.ID,Display.Position,Sentence.ID,Pred.Token,Pred.Lemma,Is.Predicate,Is.Understandable,Happened,Confidence,keep
13095,train,18,10,en-ud-train.conllu 6424,32,conclude,True,True,true,4,True
13096,train,3,10,en-ud-train.conllu 1125,21,go,True,True,true,3,True
13097,train,16,10,en-ud-train.conllu 1125,21,go,True,True,false,4,True
13098,train,1,10,en-ud-train.conllu 11515,18,give,True,True,true,4,True
13099,train,14,10,en-ud-train.conllu 11515,18,give,True,True,true,4,True
13100,train,14,10,en-ud-train.conllu 6430,15,judge,True,True,true,4,True
13101,train,16,10,en-ud-train.conllu 6430,15,judge,True,True,true,3,True
13102,train,8,10,en-ud-train.conllu 11539,2,wonder,True,True,true,4,True
13103,train,14,10,en-ud-train.conllu 11539,2,wonder,True,True,true,4,True
13104,train,8,10,en-ud-train.conllu 1153,3,die,True,True,true,4,True
13105,train,14,10,en-ud-train.conllu 1153,3,die,True,True,true,4,True
13106,train,6,10,en-ud-train.conllu 1176,5,do,False,True,na,na,True
13107,train,21,10,en-ud-train.conllu 1176,5,do,True,True,true,4,True
13108,train,1,10,en-ud-train.conllu 11548,2,want,True,True,true,4,True
13109,train,10,10,en-ud-train.conllu 11548,2,want,True,True,true,4,True
13110,train,8,10,en-ud-train.conllu 6435,11,neglect,True,True,true,4,True
13111,train,16,10,en-ud-train.conllu 6435,11,neglect,True,True,true,4,True
13112,train,7,10,en-ud-train.conllu 1223,14,call,False,True,na,na,True
13113,train,14,10,en-ud-train.conllu 1223,14,call,False,True,na,na,True
13114,train,1,10,en-ud-train.conllu 6441,27,write,True,True,true,4,True
13115,train,8,10,en-ud-train.conllu 6441,27,write,True,True,true,4,True
13116,train,1,10,en-ud-train.conllu 11564,2,have,True,True,true,4,True
13117,train,14,10,en-ud-train.conllu 11564,2,have,True,True,true,4,True
13118,train,14,10,en-ud-train.conllu 1227,25,define,True,True,true,4,True
13119,train,21,10,en-ud-train.conllu 1227,25,define,True,True,true,4,True
13120,train,8,10,en-ud-train.conllu 11572,8,leave,True,True,true,4,True
13121,train,10,10,en-ud-train.conllu 11572,8,leave,True,True,true,4,True
13122,train,8,10,en-ud-train.conllu 6485,6,come,True,True,true,4,True
13123,train,14,10,en-ud-train.conllu 6485,6,come,True,True,true,4,True
13124,train,7,10,en-ud-train.conllu 11585,46,improve,True,True,false,4,True
13125,train,8,10,en-ud-train.conllu 11585,46,improve,True,True,false,4,True
13126,train,8,10,en-ud-train.conllu 1233,13,call,True,True,true,4,True
13127,train,18,10,en-ud-train.conllu 1233,13,call,True,True,true,4,True
13128,train,8,10,en-ud-train.conllu 6494,18,visit,True,True,true,4,True
13129,train,18,10,en-ud-train.conllu 6494,18,visit,True,True,true,4,True
13130,train,8,10,en-ud-train.conllu 6505,23,evacuate,True,True,true,4,True
13131,train,10,10,en-ud-train.conllu 6505,23,evacuate,True,True,false,3,True
13132,train,8,10,en-ud-train.conllu 1240,27,support,True,True,true,4,True
13133,train,16,10,en-ud-train.conllu 1240,27,support,True,True,true,3,True
13134,train,8,10,en-ud-train.conllu 1258,2,meet,True,True,true,4,True
13135,train,10,10,en-ud-train.conllu 1258,2,meet,True,True,true,4,True
13136,train,7,10,en-ud-train.conllu 6525,16,know,True,True,false,4,True
13137,train,16,10,en-ud-train.conllu 6525,16,know,True,True,false,3,True
13138,train,5,10,en-ud-train.conllu 11608,4,feel,True,True,true,3,True
13139,train,6,10,en-ud-train.conllu 11608,4,feel,True,True,true,4,True
13140,train,1,10,en-ud-train.conllu 1265,19,abolish,True,True,false,3,True
13141,train,7,10,en-ud-train.conllu 1265,19,abolish,True,True,false,4,True
13142,train,1,10,en-ud-train.conllu 6534,2,guess,True,True,true,4,True
13143,train,16,10,en-ud-train.conllu 6534,2,guess,True,True,true,4,True
13144,train,12,10,en-ud-train.conllu 11624,39,have,False,True,na,na,True
13145,train,14,10,en-ud-train.conllu 11624,39,have,True,True,true,4,True
13146,train,6,10,en-ud-train.conllu 1304,5,need,True,True,false,4,True
13147,train,8,10,en-ud-train.conllu 1304,5,need,True,True,true,4,True
13148,train,8,10,en-ud-train.conllu 6556,7,improve,True,True,false,2,True
13149,train,16,10,en-ud-train.conllu 6556,7,improve,True,True,false,3,True
13150,train,14,10,en-ud-train.conllu 1327,59,lead,True,True,true,4,True
13151,train,18,10,en-ud-train.conllu 1327,59,lead,True,True,true,4,True
13152,train,1,10,en-ud-train.conllu 6624,29,concern,True,True,true,2,True
13153,train,14,10,en-ud-train.conllu 6624,29,concern,True,True,false,4,True
13154,train,7,10,en-ud-train.conllu 11635,7,see,True,True,false,4,True
13155,train,14,10,en-ud-train.conllu 11635,7,see,True,True,true,4,True
13156,train,14,10,en-ud-train.conllu 1355,30,act,True,True,true,3,True
13157,train,16,10,en-ud-train.conllu 1355,30,act,True,True,false,2,True
13158,train,7,10,en-ud-train.conllu 11648,9,distort,True,True,false,4,True
13159,train,8,10,en-ud-train.conllu 11648,9,distort,True,True,false,4,True
13160,train,7,10,en-ud-train.conllu 6676,8,visit,True,True,true,4,True
13161,train,14,10,en-ud-train.conllu 6676,8,visit,True,True,true,4,True
13162,train,1,10,en-ud-train.conllu 11653,13,do,True,True,false,2,True
13163,train,2,10,en-ud-train.conllu 11653,13,do,False,True,na,na,True
13164,train,10,10,en-ud-train.conllu 1362,19,have,True,True,true,4,True
13165,train,16,10,en-ud-train.conllu 1362,19,have,True,True,true,3,True
13166,train,14,10,en-ud-train.conllu 6692,13,hang,True,True,true,4,True
13167,train,18,10,en-ud-train.conllu 6692,13,hang,True,True,true,4,True
13168,train,8,10,en-ud-train.conllu 6725,21,divert,True,True,false,2,True
13169,train,14,10,en-ud-train.conllu 6725,21,divert,True,True,false,2,True
13170,train,1,10,en-ud-train.conllu 11662,2,call,True,True,true,4,True
13171,train,8,10,en-ud-train.conllu 11662,2,call,True,True,true,4,True
13172,train,1,10,en-ud-train.conllu 6726,15,happen,True,True,true,2,True
13173,train,16,10,en-ud-train.conllu 6726,15,happen,True,True,true,4,True
13174,train,6,10,en-ud-train.conllu 11696,6,wake,True,True,true,4,True
13175,train,16,10,en-ud-train.conllu 11696,6,wake,True,True,true,4,True
13176,train,1,10,en-ud-train.conllu 1366,12,relate,True,True,false,2,True
13177,train,7,10,en-ud-train.conllu 1366,12,relate,True,True,true,1,True
13178,train,6,10,en-ud-train.conllu 11711,11,make,True,True,false,4,True
13179,train,10,10,en-ud-train.conllu 11711,11,make,True,True,true,4,True
13180,train,7,10,en-ud-train.conllu 1374,8,seize,True,True,true,4,True
13181,train,16,10,en-ud-train.conllu 1374,8,seize,True,True,true,4,True
13182,train,1,10,en-ud-train.conllu 6727,50,have,True,True,true,4,True
13183,train,7,10,en-ud-train.conllu 6727,50,have,True,True,true,4,True
13184,train,1,10,en-ud-train.conllu 1380,15,direct,True,True,false,3,True
13185,train,21,10,en-ud-train.conllu 1380,15,direct,True,True,false,2,True
13186,train,1,10,en-ud-train.conllu 6729,19,stick,True,True,true,4,True
13187,train,14,10,en-ud-train.conllu 6729,19,stick,True,True,true,4,True
13188,train,7,10,en-ud-train.conllu 1397,9,use,True,True,true,4,True
13189,train,14,10,en-ud-train.conllu 1397,9,use,True,True,true,4,True
13190,train,7,10,en-ud-train.conllu 11725,25,fry,False,True,na,na,True
13191,train,8,10,en-ud-train.conllu 11725,25,fry,True,True,true,4,True
13192,train,14,10,en-ud-train.conllu 1401,12,isolate,True,True,true,4,True
13193,train,18,10,en-ud-train.conllu 1401,12,isolate,True,True,true,4,True
13194,train,7,10,en-ud-train.conllu 11769,3,like,True,True,true,4,True
13195,train,10,10,en-ud-train.conllu 11769,3,like,True,True,true,4,True
13196,train,8,10,en-ud-train.conllu 6744,41,postpone,True,True,true,3,True
13197,train,20,10,en-ud-train.conllu 6744,41,postpone,True,True,false,2,True
13198,train,1,10,en-ud-train.conllu 1407,1,accord,True,True,true,4,True
13199,train,6,10,en-ud-train.conllu 1407,1,accord,True,True,true,4,True
13200,train,1,10,en-ud-train.conllu 11792,10,make,True,True,true,3,True
13201,train,7,10,en-ud-train.conllu 11792,10,make,True,True,true,4,True
13202,train,1,10,en-ud-train.conllu 6753,12,understand,True,True,false,3,True
13203,train,18,10,en-ud-train.conllu 6753,12,understand,True,True,false,3,True
13204,train,18,10,en-ud-train.conllu 1415,12,want,True,True,true,4,True
13205,train,21,10,en-ud-train.conllu 1415,12,want,True,True,true,4,True
13206,train,16,10,en-ud-train.conllu 1420,15,succeed,True,True,true,4,True
13207,train,18,10,en-ud-train.conllu 1420,15,succeed,True,True,true,4,True
13208,train,14,10,en-ud-train.conllu 11806,10,ask,True,True,true,4,True
13209,train,21,10,en-ud-train.conllu 11806,10,ask,True,True,true,4,True
13210,train,5,10,en-ud-train.conllu 1423,13,say,True,True,true,3,True
13211,train,14,10,en-ud-train.conllu 1423,13,say,True,True,true,4,True
13212,train,1,10,en-ud-train.conllu 6756,22,pass,True,True,true,4,True
13213,train,10,10,en-ud-train.conllu 6756,22,pass,True,True,true,4,True
13214,train,1,10,en-ud-train.conllu 11832,15,tell,True,True,true,4,True
13215,train,21,10,en-ud-train.conllu 11832,15,tell,True,True,true,3,True
13216,train,1,10,en-ud-train.conllu 1430,3,accord,True,True,true,4,True
13217,train,18,10,en-ud-train.conllu 1430,3,accord,True,True,true,4,True
13218,train,1,10,en-ud-train.conllu 11842,18,drink,True,True,true,4,True
13219,train,14,10,en-ud-train.conllu 11842,18,drink,True,True,true,4,True
13220,train,8,10,en-ud-train.conllu 6775,16,preach,True,True,true,4,True
13221,train,14,10,en-ud-train.conllu 6775,16,preach,True,True,true,4,True
13222,train,10,10,en-ud-train.conllu 1442,8,meet,True,True,true,4,True
13223,train,22,10,en-ud-train.conllu 1442,8,meet,True,True,true,4,True
13224,train,1,10,en-ud-train.conllu 11872,2,call,True,True,true,4,True
13225,train,8,10,en-ud-train.conllu 11872,2,call,True,True,true,4,True
13226,train,1,10,en-ud-train.conllu 6777,13,cause,True,True,true,4,True
13227,train,8,10,en-ud-train.conllu 6777,13,cause,True,True,true,4,True
13228,train,14,10,en-ud-train.conllu 1450,12,work,True,True,true,3,True
13229,train,22,10,en-ud-train.conllu 1450,12,work,True,True,true,4,True
13230,train,1,10,en-ud-train.conllu 1460,4,report,True,True,true,4,True
13231,train,7,10,en-ud-train.conllu 1460,4,report,True,True,true,4,True
13232,train,10,10,en-ud-train.conllu 11881,17,lack,True,True,true,4,True
13233,train,21,10,en-ud-train.conllu 11881,17,lack,True,True,true,4,True
13234,train,1,10,en-ud-train.conllu 1477,5,advise,True,True,true,4,True
13235,train,8,10,en-ud-train.conllu 1477,5,advise,True,True,true,4,True
13236,train,7,10,en-ud-train.conllu 11908,2,figure,True,True,true,4,True
13237,train,14,10,en-ud-train.conllu 11908,2,figure,True,True,true,4,True
13238,train,7,10,en-ud-train.conllu 6780,20,make,True,True,true,4,True
13239,train,16,10,en-ud-train.conllu 6780,20,make,True,True,true,3,True
13240,train,14,10,en-ud-train.conllu 1487,8,contract,True,True,true,4,True
13241,train,16,10,en-ud-train.conllu 1487,8,contract,True,True,true,3,True
13242,train,1,10,en-ud-train.conllu 6780,87,go,True,True,false,3,True
13243,train,14,10,en-ud-train.conllu 6780,87,go,True,False,na,na,True
13244,train,16,10,en-ud-train.conllu 1505,8,announce,True,True,true,4,True
13245,train,21,10,en-ud-train.conllu 1505,8,announce,True,True,true,4,True
13246,train,5,10,en-ud-train.conllu 11933,10,take,True,True,true,3,True
13247,train,16,10,en-ud-train.conllu 11933,10,take,True,True,false,4,True
13248,train,1,10,en-ud-train.conllu 11940,17,cancel,True,True,true,4,True
13249,train,16,10,en-ud-train.conllu 11940,17,cancel,True,True,true,3,True
13250,train,7,10,en-ud-train.conllu 1511,22,tell,True,False,na,na,True
13251,train,16,10,en-ud-train.conllu 1511,22,tell,True,True,true,4,True
13252,train,1,10,en-ud-train.conllu 6780,155,refer,True,True,true,4,True
13253,train,7,10,en-ud-train.conllu 6780,155,refer,True,True,true,4,True
13254,train,1,10,en-ud-train.conllu 1519,25,support,True,True,true,4,True
13255,train,16,10,en-ud-train.conllu 1519,25,support,True,True,true,4,True
13256,train,1,10,en-ud-train.conllu 11952,2,think,True,True,true,4,True
13257,train,14,10,en-ud-train.conllu 11952,2,think,True,True,true,4,True
13258,train,1,10,en-ud-train.conllu 11956,2,have,True,True,true,4,True
13259,train,14,10,en-ud-train.conllu 11956,2,have,True,True,true,4,True
13260,train,1,10,en-ud-train.conllu 6788,2,admit,True,True,true,4,True
13261,train,6,10,en-ud-train.conllu 6788,2,admit,True,True,true,4,True
13262,train,5,10,en-ud-train.conllu 1527,16,send,True,True,true,3,True
13263,train,7,10,en-ud-train.conllu 1527,16,send,True,True,true,4,True
13264,train,1,10,en-ud-train.conllu 11972,33,tell,True,True,true,2,True
13265,train,10,10,en-ud-train.conllu 11972,33,tell,True,True,true,4,True
13266,train,1,10,en-ud-train.conllu 1550,41,use,True,True,true,4,True
13267,train,16,10,en-ud-train.conllu 1550,41,use,True,True,true,4,True
13268,train,1,10,en-ud-train.conllu 6792,57,feel,True,True,false,3,True
13269,train,22,10,en-ud-train.conllu 6792,57,feel,True,True,true,4,True
13270,train,5,10,en-ud-train.conllu 11982,19,know,True,True,false,2,True
13271,train,7,10,en-ud-train.conllu 11982,19,know,True,True,false,4,True
13272,train,1,10,en-ud-train.conllu 1561,26,please,True,True,true,4,True
13273,train,14,10,en-ud-train.conllu 1561,26,please,False,True,na,na,True
13274,train,1,10,en-ud-train.conllu 6799,3,get,True,True,true,4,True
13275,train,20,10,en-ud-train.conllu 6799,3,get,False,True,na,na,True
13276,train,7,10,en-ud-train.conllu 12009,2,love,True,True,true,4,True
13277,train,14,10,en-ud-train.conllu 12009,2,love,True,True,true,4,True
13278,train,7,10,en-ud-train.conllu 1590,6,give,True,True,false,4,True
13279,train,14,10,en-ud-train.conllu 1590,6,give,True,True,false,4,True
13280,train,1,10,en-ud-train.conllu 6805,17,say,True,True,true,4,True
13281,train,7,10,en-ud-train.conllu 6805,17,say,True,True,true,4,True
13282,train,1,10,en-ud-train.conllu 1676,5,continue,True,True,false,3,True
13283,train,7,10,en-ud-train.conllu 1676,5,continue,True,True,false,4,True
13284,train,7,10,en-ud-train.conllu 6810,3,say,True,True,true,4,True
13285,train,21,10,en-ud-train.conllu 6810,3,say,True,True,true,4,True
13286,train,7,10,en-ud-train.conllu 1738,2,understand,True,True,true,4,True
13287,train,14,10,en-ud-train.conllu 1738,2,understand,True,True,true,4,True
13288,train,6,10,en-ud-train.conllu 1744,15,ask,True,True,false,4,True
13289,train,16,10,en-ud-train.conllu 1744,15,ask,True,True,true,4,True
13290,train,1,10,en-ud-train.conllu 6833,16,suspect,True,True,true,4,True
13291,train,16,10,en-ud-train.conllu 6833,16,suspect,True,True,true,4,True
13292,train,1,10,en-ud-train.conllu 12022,12,do,True,True,true,4,True
13293,train,18,10,en-ud-train.conllu 12022,12,do,True,True,true,4,True
13294,train,14,10,en-ud-train.conllu 1805,14,assign,True,True,false,4,True
13295,train,16,10,en-ud-train.conllu 1805,14,assign,True,True,false,3,True
13296,train,7,10,en-ud-train.conllu 6834,44,lead,False,True,na,na,True
13297,train,16,10,en-ud-train.conllu 6834,44,lead,True,True,true,4,True
13298,train,1,10,en-ud-train.conllu 12041,8,fit,True,True,true,4,True
13299,train,7,10,en-ud-train.conllu 12041,8,fit,True,True,true,4,True
13300,train,8,10,en-ud-train.conllu 12051,2,choose,True,True,true,4,True
13301,train,20,10,en-ud-train.conllu 12051,2,choose,True,True,true,3,True
13302,train,1,10,en-ud-train.conllu 1824,5,go,True,True,false,3,True
13303,train,8,10,en-ud-train.conllu 1824,5,go,True,True,false,4,True
13304,train,14,10,en-ud-train.conllu 6853,11,pose,True,True,true,4,True
13305,train,16,10,en-ud-train.conllu 6853,11,pose,True,True,true,4,True
13306,train,1,10,en-ud-train.conllu 12055,4,grab,True,True,true,4,True
13307,train,16,10,en-ud-train.conllu 12055,4,grab,True,True,true,4,True
13308,train,7,10,en-ud-train.conllu 1872,22,depend,True,True,true,4,True
13309,train,10,10,en-ud-train.conllu 1872,22,depend,True,True,true,3,True
13310,train,14,10,en-ud-train.conllu 6858,23,transport,True,True,true,4,True
13311,train,21,10,en-ud-train.conllu 6858,23,transport,True,True,false,2,True
13312,train,8,10,en-ud-train.conllu 12064,5,notice,True,True,false,2,True
13313,train,14,10,en-ud-train.conllu 12064,5,notice,True,True,false,2,True
13314,train,1,10,en-ud-train.conllu 6886,16,combat,True,True,false,2,True
13315,train,18,10,en-ud-train.conllu 6886,16,combat,True,True,true,4,True
13316,train,1,10,en-ud-train.conllu 1903,2,rule,True,True,true,4,True
13317,train,8,10,en-ud-train.conllu 1903,2,rule,True,True,true,4,True
13318,train,1,10,en-ud-train.conllu 12075,3,introduce,True,True,true,4,True
13319,train,12,10,en-ud-train.conllu 12075,3,introduce,True,True,true,4,True
13320,train,1,10,en-ud-train.conllu 12088,2,think,True,True,true,4,True
13321,train,7,10,en-ud-train.conllu 12088,2,think,True,False,na,na,True
13322,train,7,10,en-ud-train.conllu 1928,8,have,True,True,false,4,True
13323,train,8,10,en-ud-train.conllu 1928,8,have,True,True,false,4,True
13324,train,7,10,en-ud-train.conllu 6920,5,have,True,True,true,4,True
13325,train,14,10,en-ud-train.conllu 6920,5,have,True,True,true,4,True
13326,train,1,10,en-ud-train.conllu 1966,2,see,True,True,true,4,True
13327,train,16,10,en-ud-train.conllu 1966,2,see,True,True,true,4,True
13328,train,6,10,en-ud-train.conllu 12105,2,find,True,True,true,4,True
13329,train,8,10,en-ud-train.conllu 12105,2,find,True,True,true,4,True
13330,train,1,10,en-ud-train.conllu 6956,6,subsume,False,True,na,na,True
13331,train,10,10,en-ud-train.conllu 6956,6,subsume,True,True,true,3,True
13332,train,10,10,en-ud-train.conllu 1988,4,expect,True,True,true,4,True
13333,train,16,10,en-ud-train.conllu 1988,4,expect,True,True,true,4,True
13334,train,1,10,en-ud-train.conllu 12123,2,have,True,True,true,4,True
13335,train,16,10,en-ud-train.conllu 12123,2,have,True,True,true,4,True
13336,train,7,10,en-ud-train.conllu 2026,2,tell,True,True,true,4,True
13337,train,16,10,en-ud-train.conllu 2026,2,tell,True,True,true,4,True
13338,train,7,10,en-ud-train.conllu 12132,10,tell,True,True,true,4,True
13339,train,8,10,en-ud-train.conllu 12132,10,tell,True,True,true,4,True
13340,train,1,10,en-ud-train.conllu 7096,11,bundle,True,True,false,3,True
13341,train,8,10,en-ud-train.conllu 7096,11,bundle,True,True,false,4,True
13342,train,7,10,en-ud-train.conllu 2027,17,have,True,True,true,4,True
13343,train,19,10,en-ud-train.conllu 2027,17,have,True,True,false,2,True
13344,train,7,10,en-ud-train.conllu 12136,39,work,True,True,true,4,True
13345,train,21,10,en-ud-train.conllu 12136,39,work,True,True,true,4,True
13346,train,20,10,en-ud-train.conllu 7203,13,do,False,False,na,na,True
13347,train,5,10,en-ud-train.conllu 2045,2,call,True,True,true,3,True
13348,train,21,10,en-ud-train.conllu 2045,2,call,True,True,true,4,True
13349,train,1,10,en-ud-train.conllu 12157,20,charge,True,True,true,4,True
13350,train,16,10,en-ud-train.conllu 12157,20,charge,True,True,false,2,True
13351,train,8,10,en-ud-train.conllu 7226,4,crash,True,True,true,4,True
13352,train,14,10,en-ud-train.conllu 7226,4,crash,True,True,true,4,True
13353,train,8,10,en-ud-train.conllu 2109,13,regard,True,True,true,4,True
13354,train,22,10,en-ud-train.conllu 2109,13,regard,True,True,true,2,True
13355,train,7,10,en-ud-train.conllu 12175,10,judge,True,True,true,4,True
13356,train,14,10,en-ud-train.conllu 12175,10,judge,True,True,true,4,True
13357,train,1,10,en-ud-train.conllu 2118,28,do,True,True,true,4,True
13358,train,7,10,en-ud-train.conllu 2118,28,do,True,True,true,1,True
13359,train,7,10,en-ud-train.conllu 2150,16,leave,True,True,true,4,True
13360,train,14,10,en-ud-train.conllu 2150,16,leave,True,True,true,4,True
13361,train,14,10,en-ud-train.conllu 12184,12,know,True,True,true,4,True
13362,train,16,10,en-ud-train.conllu 12184,12,know,True,True,false,2,True
13363,train,1,10,en-ud-train.conllu 2174,15,disappear,True,True,false,3,True
13364,train,14,10,en-ud-train.conllu 2174,15,disappear,True,True,false,2,True
13365,train,20,10,en-ud-train.conllu 12188,10,pick,True,True,true,2,True
13366,train,8,10,en-ud-train.conllu 12188,10,pick,True,True,true,4,True
13367,train,7,10,en-ud-train.conllu 2176,12,push,True,True,true,4,True
13368,train,18,10,en-ud-train.conllu 2176,12,push,True,True,true,4,True
13369,train,16,10,en-ud-train.conllu 12217,11,copy,True,True,false,3,True
13370,train,14,10,en-ud-train.conllu 12217,11,copy,True,True,true,4,True
13371,train,16,10,en-ud-train.conllu 2234,9,flow,True,True,true,4,True
13372,train,14,10,en-ud-train.conllu 2234,9,flow,True,True,true,4,True
13373,train,1,10,en-ud-train.conllu 7253,8,trot,True,True,true,4,True
13374,train,10,10,en-ud-train.conllu 7253,8,trot,True,True,true,4,True
13375,train,14,10,en-ud-train.conllu 2254,10,honro,True,True,false,3,True
13376,train,16,10,en-ud-train.conllu 2254,10,honro,True,True,false,4,True
13377,train,10,10,en-ud-train.conllu 12222,13,due,True,True,true,3,True
13378,train,7,10,en-ud-train.conllu 12222,13,due,False,False,na,na,True
13379,train,10,10,en-ud-train.conllu 12225,27,return,True,True,true,4,True
13380,train,16,10,en-ud-train.conllu 12225,27,return,True,True,false,2,True
13381,train,8,10,en-ud-train.conllu 7311,2,find,True,True,true,4,True
13382,train,20,10,en-ud-train.conllu 7311,2,find,True,True,true,3,True
13383,train,21,10,en-ud-train.conllu 2287,5,get,True,True,true,4,True
13384,train,1,10,en-ud-train.conllu 2287,5,get,True,True,true,4,True
13385,train,8,10,en-ud-train.conllu 12228,10,do,True,True,true,4,True
13386,train,16,10,en-ud-train.conllu 12228,10,do,True,True,true,2,True
13387,train,7,10,en-ud-train.conllu 7333,4,work,True,True,true,4,True
13388,train,8,10,en-ud-train.conllu 7333,4,work,True,True,true,4,True
13389,train,16,10,en-ud-train.conllu 2326,5,say,True,True,true,4,True
13390,train,18,10,en-ud-train.conllu 2326,5,say,True,True,true,4,True
13391,train,7,10,en-ud-train.conllu 12232,7,need,True,True,true,4,True
13392,train,16,10,en-ud-train.conllu 12232,7,need,True,True,true,4,True
13393,train,14,10,en-ud-train.conllu 12253,2,have,True,True,true,4,True
13394,train,7,10,en-ud-train.conllu 12253,2,have,True,True,true,4,True
13395,train,8,10,en-ud-train.conllu 2354,2,have,True,True,true,4,True
13396,train,1,10,en-ud-train.conllu 2354,2,have,True,True,true,4,True
13397,train,8,10,en-ud-train.conllu 7346,14,know,True,True,true,4,True
13398,train,1,10,en-ud-train.conllu 7346,14,know,True,True,true,4,True
13399,train,1,10,en-ud-train.conllu 12259,17,have,True,True,false,1,True
13400,train,10,10,en-ud-train.conllu 12259,17,have,True,True,true,4,True
13401,train,16,10,en-ud-train.conllu 2411,2,work,True,True,true,4,True
13402,train,1,10,en-ud-train.conllu 2411,2,work,True,True,true,4,True
13403,train,6,10,en-ud-train.conllu 7380,4,love,True,True,true,4,True
13404,train,16,10,en-ud-train.conllu 7380,4,love,True,True,true,3,True
13405,train,7,10,en-ud-train.conllu 7406,2,have,True,True,true,4,True
13406,train,1,10,en-ud-train.conllu 7406,2,have,True,True,true,4,True
13407,train,7,10,en-ud-train.conllu 12285,2,buy,True,True,true,4,True
13408,train,16,10,en-ud-train.conllu 12285,2,buy,True,True,true,4,True
13409,train,14,10,en-ud-train.conllu 7439,10,try,True,True,false,4,True
13410,train,7,10,en-ud-train.conllu 7439,10,try,True,True,false,4,True
13411,train,18,10,en-ud-train.conllu 2503,7,blackline,True,True,true,4,True
13412,train,1,10,en-ud-train.conllu 2503,7,blackline,True,True,true,4,True
13413,train,6,10,en-ud-train.conllu 7458,2,want,True,True,true,4,True
13414,train,16,10,en-ud-train.conllu 7458,2,want,True,True,true,3,True
13415,train,21,10,en-ud-train.conllu 12303,37,have,True,True,false,4,True
13416,train,7,10,en-ud-train.conllu 12303,37,have,True,True,false,4,True
13417,train,8,10,en-ud-train.conllu 2555,2,need,True,True,true,4,True
13418,train,1,10,en-ud-train.conllu 2555,2,need,True,True,true,4,True
13419,train,20,10,en-ud-train.conllu 12318,10,have,True,True,false,2,True
13420,train,7,10,en-ud-train.conllu 12318,10,have,True,True,false,4,True
13421,train,7,10,en-ud-train.conllu 7482,32,put,True,True,false,4,True
13422,train,1,10,en-ud-train.conllu 7482,32,put,True,True,false,4,True
13423,train,16,10,en-ud-train.conllu 2572,12,take,True,True,true,4,True
13424,train,8,10,en-ud-train.conllu 2572,12,take,True,True,true,4,True
13425,train,16,10,en-ud-train.conllu 12327,21,come,True,True,false,2,True
13426,train,7,10,en-ud-train.conllu 12327,21,come,True,True,false,2,True
13427,train,14,10,en-ud-train.conllu 2620,12,conflict,False,True,na,na,True
13428,train,1,10,en-ud-train.conllu 2620,12,conflict,True,True,true,4,True
13429,train,7,10,en-ud-train.conllu 7520,20,direct,True,True,false,4,True
13430,train,21,10,en-ud-train.conllu 7520,20,direct,True,True,false,3,True
13431,train,14,10,en-ud-train.conllu 12375,5,go,True,True,true,4,True
13432,train,16,10,en-ud-train.conllu 12375,5,go,True,True,true,4,True
13433,train,1,10,en-ud-train.conllu 2681,3,bear,True,True,true,4,True
13434,train,8,10,en-ud-train.conllu 2681,3,bear,True,True,true,4,True
13435,train,10,10,en-ud-train.conllu 12386,30,burn,True,True,true,4,True
13436,train,1,10,en-ud-train.conllu 12386,30,burn,True,True,false,3,True
13437,train,1,10,en-ud-train.conllu 7552,2,want,True,True,true,4,True
13438,train,14,10,en-ud-train.conllu 7552,2,want,True,True,true,4,True
13439,train,18,10,en-ud-train.conllu 2712,12,think,True,True,false,2,True
13440,train,11,10,en-ud-train.conllu 2712,12,think,False,True,na,na,True
13441,train,7,10,en-ud-train.conllu 12399,2,say,True,True,true,4,True
13442,train,14,10,en-ud-train.conllu 12399,2,say,True,True,true,4,True
13443,train,14,10,en-ud-train.conllu 7581,2,need,True,True,true,2,True
13444,train,8,10,en-ud-train.conllu 7581,2,need,True,True,true,4,True
13445,train,21,10,en-ud-train.conllu 2746,12,ask,True,True,true,3,True
13446,train,1,10,en-ud-train.conllu 2746,12,ask,True,True,true,4,True
13447,train,7,10,en-ud-train.conllu 12412,2,say,True,True,true,4,True
13448,train,1,10,en-ud-train.conllu 12412,2,say,True,True,true,4,True
13449,train,14,10,en-ud-train.conllu 7607,11,want,True,True,true,4,True
13450,train,6,10,en-ud-train.conllu 7607,11,want,True,True,true,4,True
13451,train,14,10,en-ud-train.conllu 2771,13,sale,True,True,false,4,True
13452,train,1,10,en-ud-train.conllu 2771,13,sale,True,True,false,3,True
13453,train,8,10,en-ud-train.conllu 12422,14,have,True,True,false,4,True
13454,train,14,10,en-ud-train.conllu 12422,14,have,True,True,false,4,True
13455,train,8,10,en-ud-train.conllu 7662,20,take,True,True,true,4,True
13456,train,20,10,en-ud-train.conllu 7662,20,take,True,True,true,3,True
13457,train,10,10,en-ud-train.conllu 2780,9,post,True,True,true,2,True
13458,train,14,10,en-ud-train.conllu 2780,9,post,False,True,na,na,True
13459,train,7,10,en-ud-train.conllu 7723,12,have,True,True,false,4,True
13460,train,6,10,en-ud-train.conllu 7723,12,have,True,True,true,4,True
13461,train,7,10,en-ud-train.conllu 2796,10,touch,True,True,false,4,True
13462,train,1,10,en-ud-train.conllu 2796,10,touch,True,True,false,4,True
13463,train,8,10,en-ud-train.conllu 12447,2,return,True,True,true,4,True
13464,train,14,10,en-ud-train.conllu 12447,2,return,True,True,true,4,True
