Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence	Keep
train	36	8	en-ud-train.conllu 1255	3	add	True	True	true	4	True
train	34	8	en-ud-train.conllu 1255	3	add	True	True	true	4	False
train	38	8	en-ud-train.conllu 1653	12	transfer	True	True	false	4	True
train	41	8	en-ud-train.conllu 1653	12	transfer	True	True	true	2	True
train	28	8	en-ud-train.conllu 9267	5	let	True	True	true	4	True
train	30	8	en-ud-train.conllu 9267	5	let	True	True	true	2	True
train	41	8	en-ud-train.conllu 9557	2	include	True	True	true	3	True
train	27	8	en-ud-train.conllu 9557	2	include	True	True	true	4	True
train	41	8	en-ud-train.conllu 12509	4	think	True	True	true	1	True
train	46	8	en-ud-train.conllu 12509	4	think	True	True	true	4	True
train	25	8	en-ud-train.conllu 4821	7	insert	True	True	false	3	True
train	26	8	en-ud-train.conllu 4821	7	insert	True	True	false	4	True
train	34	8	en-ud-train.conllu 12060	4	go	True	True	true	4	False
train	41	8	en-ud-train.conllu 12060	4	go	True	True	false	2	True
train	26	8	en-ud-train.conllu 5361	7	destroy	True	True	false	4	True
train	41	8	en-ud-train.conllu 5361	7	destroy	True	True	false	2	True
dev	41	8	en-ud-dev.conllu 2000	16	do	True	True	true	3	True
dev	27	8	en-ud-dev.conllu 2000	16	do	True	True	true	4	True
test	39	8	en-ud-test.conllu 299	2	update	True	True	false	4	True
test	41	8	en-ud-test.conllu 299	2	update	True	True	false	2	True
train	25	8	en-ud-train.conllu 5787	5	imagine	True	True	true	2	True
train	41	8	en-ud-train.conllu 5787	5	imagine	True	True	true	3	True
train	26	8	en-ud-train.conllu 11361	16	do	True	True	false	4	True
train	41	8	en-ud-train.conllu 11361	16	do	True	True	true	3	True
train	41	8	en-ud-train.conllu 3711	17	provide	True	True	true	2	True
train	34	8	en-ud-train.conllu 3711	17	provide	True	True	true	4	False
dev	41	8	en-ud-dev.conllu 164	13	write	True	True	true	4	True
dev	34	8	en-ud-dev.conllu 164	13	write	True	True	true	4	False
dev	34	8	en-ud-dev.conllu 1380	17	die	True	True	true	4	False
dev	39	8	en-ud-dev.conllu 1380	17	die	True	True	true	4	True
train	44	8	en-ud-train.conllu 9152	41	want	True	True	true	3	True
train	41	8	en-ud-train.conllu 9152	41	want	True	True	true	2	True
train	41	8	en-ud-train.conllu 3593	5	approve	True	True	true	2	True
train	25	8	en-ud-train.conllu 3593	5	approve	True	True	true	4	True
dev	34	8	en-ud-dev.conllu 1229	6	take	True	True	true	4	False
dev	41	8	en-ud-dev.conllu 1229	6	take	True	True	false	2	True
train	41	8	en-ud-train.conllu 1451	17	meet	True	True	true	2	True
train	44	8	en-ud-train.conllu 1451	17	meet	True	True	true	2	True
train	41	8	en-ud-train.conllu 8068	15	seem	True	True	true	2	True
train	38	8	en-ud-train.conllu 8068	15	seem	True	True	true	4	True
train	41	8	en-ud-train.conllu 88	1	read	True	True	false	2	True
train	25	8	en-ud-train.conllu 88	1	read	True	True	false	4	True
dev	41	8	en-ud-dev.conllu 1215	8	dance	True	True	true	3	True
dev	38	8	en-ud-dev.conllu 1215	8	dance	True	True	true	4	True
train	41	8	en-ud-train.conllu 1496	1	accord	True	True	true	3	True
train	26	8	en-ud-train.conllu 1496	1	accord	True	True	true	4	True
train	41	8	en-ud-train.conllu 5300	4	compel	True	True	true	2	True
train	36	8	en-ud-train.conllu 5300	4	compel	True	True	false	3	True
train	38	8	en-ud-train.conllu 9451	3	see	True	True	false	4	True
train	41	8	en-ud-train.conllu 9451	3	see	True	True	false	2	True
dev	41	8	en-ud-dev.conllu 910	4	club	True	True	true	3	True
dev	46	8	en-ud-dev.conllu 910	4	club	False	True	na	na	True
train	41	8	en-ud-train.conllu 8698	6	let	True	True	true	3	True
train	27	8	en-ud-train.conllu 8698	6	let	True	True	false	4	True
dev	44	8	en-ud-dev.conllu 1325	15	head	True	True	false	4	True
dev	41	8	en-ud-dev.conllu 1325	15	head	True	True	false	3	True
train	46	8	en-ud-train.conllu 11796	11	come	True	True	true	1	True
train	41	8	en-ud-train.conllu 11796	11	come	True	True	true	3	True
train	41	8	en-ud-train.conllu 5385	28	learn	True	True	true	3	True
train	26	8	en-ud-train.conllu 5385	28	learn	True	True	true	2	True
train	24	8	en-ud-train.conllu 10046	2	save	True	True	true	4	True
train	41	8	en-ud-train.conllu 10046	2	save	True	True	true	3	True
train	44	8	en-ud-train.conllu 10903	12	discuss	True	True	false	4	True
train	38	8	en-ud-train.conllu 10903	12	discuss	True	True	false	2	True
train	41	8	en-ud-train.conllu 7165	9	cast	True	True	true	2	True
train	38	8	en-ud-train.conllu 7165	9	cast	True	True	false	4	True
train	41	8	en-ud-train.conllu 1084	7	check	True	True	false	2	True
train	34	8	en-ud-train.conllu 1084	7	check	True	True	true	4	False
train	41	8	en-ud-train.conllu 1092	21	make	True	True	false	1	True
train	38	8	en-ud-train.conllu 1092	21	make	True	True	true	4	True
train	46	8	en-ud-train.conllu 6700	4	lead	False	True	na	na	True
train	25	8	en-ud-train.conllu 6700	4	lead	False	False	na	na	True
train	38	8	en-ud-train.conllu 7849	11	operate	True	True	true	3	True
train	41	8	en-ud-train.conllu 7849	11	operate	True	True	true	2	True
train	41	8	en-ud-train.conllu 568	14	deteriorate	True	True	true	3	True
train	27	8	en-ud-train.conllu 568	14	deteriorate	True	True	true	4	True
train	26	8	en-ud-train.conllu 7067	14	stop	True	True	false	4	True
train	38	8	en-ud-train.conllu 7067	14	stop	True	True	true	4	True
train	26	8	en-ud-train.conllu 9931	26	have	True	True	true	4	True
train	44	8	en-ud-train.conllu 9931	26	have	True	True	true	4	True
train	25	8	en-ud-train.conllu 9759	5	have	True	True	false	4	True
train	38	8	en-ud-train.conllu 9759	5	have	True	True	false	4	True
train	41	8	en-ud-train.conllu 6789	66	let	True	True	true	2	True
train	38	8	en-ud-train.conllu 6789	66	let	False	True	na	na	True
train	25	8	en-ud-train.conllu 9148	5	mean	True	True	true	4	True
train	26	8	en-ud-train.conllu 9148	5	mean	True	True	true	4	True
train	41	8	en-ud-train.conllu 9708	37	bust	True	True	true	3	True
train	34	8	en-ud-train.conllu 9708	37	bust	True	True	false	4	False
dev	27	8	en-ud-dev.conllu 1018	2	have	True	True	true	4	True
dev	41	8	en-ud-dev.conllu 1018	2	have	True	True	true	2	True
train	46	8	en-ud-train.conllu 4543	31	own	False	True	na	na	True
train	41	8	en-ud-train.conllu 4543	31	own	True	True	false	1	True
train	25	8	en-ud-train.conllu 6232	2	guess	True	True	false	2	True
train	41	8	en-ud-train.conllu 6232	2	guess	True	True	true	1	True
train	26	8	en-ud-train.conllu 11708	4	care	True	True	true	2	True
train	41	8	en-ud-train.conllu 11708	4	care	True	True	true	2	True
train	41	8	en-ud-train.conllu 7286	42	find	True	True	true	1	True
train	25	8	en-ud-train.conllu 7286	42	find	True	True	false	3	True
train	41	8	en-ud-train.conllu 4318	9	see	True	True	true	2	True
train	26	8	en-ud-train.conllu 4318	9	see	True	True	true	4	True
train	34	8	en-ud-train.conllu 12493	6	waste	True	True	true	4	False
train	41	8	en-ud-train.conllu 12493	6	waste	True	True	false	3	True
test	38	8	en-ud-test.conllu 573	27	copy	True	True	false	4	True
test	36	8	en-ud-test.conllu 573	27	copy	True	True	false	2	True
train	41	8	en-ud-train.conllu 8220	22	think	True	True	true	2	True
train	34	8	en-ud-train.conllu 8220	22	think	True	True	true	4	False
train	34	8	en-ud-train.conllu 9174	4	think	True	True	true	4	False
train	41	8	en-ud-train.conllu 9174	4	think	True	True	true	2	True
train	41	8	en-ud-train.conllu 687	6	pose	True	True	true	2	True
train	46	8	en-ud-train.conllu 687	6	pose	True	True	true	4	True
test	34	8	en-ud-test.conllu 31	21	begin	True	True	true	4	False
test	41	8	en-ud-test.conllu 31	21	begin	True	True	false	2	True
train	26	8	en-ud-train.conllu 10106	13	try	True	True	true	4	True
train	41	8	en-ud-train.conllu 10106	13	try	True	True	true	2	True
train	34	8	en-ud-train.conllu 4896	28	finish	True	True	true	4	False
train	25	8	en-ud-train.conllu 4896	28	finish	True	True	false	1	True
train	34	8	en-ud-train.conllu 9	21	find	True	True	true	4	False
train	41	8	en-ud-train.conllu 9	21	find	True	True	true	3	True
train	41	8	en-ud-train.conllu 7507	112	care	True	True	true	2	True
train	46	8	en-ud-train.conllu 7507	112	care	True	True	true	4	True
train	41	8	en-ud-train.conllu 8337	11	file	True	True	true	2	True
train	26	8	en-ud-train.conllu 8337	11	file	True	True	true	4	True
train	25	8	en-ud-train.conllu 12348	4	cook	True	True	true	4	True
train	41	8	en-ud-train.conllu 12348	4	cook	True	True	true	3	True
train	25	8	en-ud-train.conllu 10319	20	want	True	True	true	4	True
train	41	8	en-ud-train.conllu 10319	20	want	True	True	true	3	True
train	26	8	en-ud-train.conllu 9246	23	characterize	True	True	true	4	True
train	41	8	en-ud-train.conllu 9246	23	characterize	True	True	true	2	True
train	41	8	en-ud-train.conllu 7398	3	count	True	True	true	3	True
train	26	8	en-ud-train.conllu 7398	3	count	True	True	true	4	True
test	41	8	en-ud-test.conllu 97	24	consider	True	True	false	2	True
test	46	8	en-ud-test.conllu 97	24	consider	True	True	false	4	True
train	34	8	en-ud-train.conllu 12513	7	have	True	True	true	4	False
train	25	8	en-ud-train.conllu 12513	7	have	True	True	true	4	True
train	41	8	en-ud-train.conllu 1581	27	proceed	True	True	true	2	True
train	46	8	en-ud-train.conllu 1581	27	proceed	False	True	na	na	True
train	38	8	en-ud-train.conllu 7315	14	cure	True	True	false	3	True
train	41	8	en-ud-train.conllu 7315	14	cure	True	True	false	1	True
test	38	8	en-ud-test.conllu 1661	12	go	True	True	true	4	True
test	41	8	en-ud-test.conllu 1661	12	go	True	True	true	2	True
train	46	8	en-ud-train.conllu 3373	17	do	True	True	false	1	True
train	41	8	en-ud-train.conllu 3373	17	do	True	True	false	2	True
train	41	8	en-ud-train.conllu 498	36	lead	True	True	true	2	True
train	26	8	en-ud-train.conllu 498	36	lead	True	True	true	4	True
train	34	8	en-ud-train.conllu 10347	2	search	True	True	true	4	False
train	41	8	en-ud-train.conllu 10347	2	search	True	True	true	3	True
train	41	8	en-ud-train.conllu 8244	10	come	True	True	false	2	True
train	40	8	en-ud-train.conllu 8244	10	come	True	True	false	2	True
train	41	8	en-ud-train.conllu 7475	76	have	True	True	true	2	True
train	38	8	en-ud-train.conllu 7475	76	have	True	True	false	4	True
train	34	8	en-ud-train.conllu 10866	3	want	True	True	true	4	False
train	41	8	en-ud-train.conllu 10866	3	want	True	True	true	3	True
dev	46	8	en-ud-dev.conllu 261	4	think	True	True	true	4	True
dev	41	8	en-ud-dev.conllu 261	4	think	True	True	true	2	True
train	34	8	en-ud-train.conllu 4507	1	call	True	True	true	4	False
train	41	8	en-ud-train.conllu 4507	1	call	True	True	false	3	True
train	41	8	en-ud-train.conllu 1014	44	author	True	True	true	3	True
train	27	8	en-ud-train.conllu 1014	44	author	True	True	true	4	True
train	41	8	en-ud-train.conllu 11867	3	expect	True	True	true	2	True
train	27	8	en-ud-train.conllu 11867	3	expect	True	True	false	3	True
train	41	8	en-ud-train.conllu 5243	11	know	True	True	false	2	True
train	26	8	en-ud-train.conllu 5243	11	know	True	True	false	4	True
train	38	8	en-ud-train.conllu 5034	6	adjust	True	True	true	4	True
train	27	8	en-ud-train.conllu 5034	6	adjust	True	True	true	4	True
train	27	8	en-ud-train.conllu 12167	17	request	True	True	true	4	True
train	41	8	en-ud-train.conllu 12167	17	request	True	True	true	3	True
train	41	8	en-ud-train.conllu 9109	20	feed	True	True	false	2	True
train	38	8	en-ud-train.conllu 9109	20	feed	True	True	false	4	True
train	46	8	en-ud-train.conllu 6324	17	hear	False	True	na	na	True
train	41	8	en-ud-train.conllu 6324	17	hear	True	True	true	2	True
dev	41	8	en-ud-dev.conllu 903	20	do	True	True	false	1	True
dev	44	8	en-ud-dev.conllu 903	20	do	True	True	true	3	True
train	27	8	en-ud-train.conllu 12023	12	see	True	True	true	4	True
train	25	8	en-ud-train.conllu 12023	12	see	True	True	true	4	True
train	41	8	en-ud-train.conllu 6719	10	play	True	True	true	4	True
train	26	8	en-ud-train.conllu 6719	10	play	True	True	true	4	True
test	26	8	en-ud-test.conllu 1314	3	cell	True	True	true	2	True
test	27	8	en-ud-test.conllu 1314	3	cell	False	True	na	na	True
train	41	8	en-ud-train.conllu 3775	4	hope	True	True	true	2	True
train	26	8	en-ud-train.conllu 3775	4	hope	True	True	true	4	True
train	26	8	en-ud-train.conllu 7216	4	live	True	True	false	3	True
train	41	8	en-ud-train.conllu 7216	4	live	True	True	false	2	True
train	36	8	en-ud-train.conllu 6691	15	accuse	True	True	true	4	True
train	34	8	en-ud-train.conllu 6691	15	accuse	True	True	true	4	False
dev	41	8	en-ud-dev.conllu 640	17	give	True	True	true	3	True
dev	38	8	en-ud-dev.conllu 640	17	give	True	True	true	4	True
train	25	8	en-ud-train.conllu 7959	31	look	True	True	true	4	True
train	41	8	en-ud-train.conllu 7959	31	look	True	True	true	2	True
train	26	8	en-ud-train.conllu 8640	6	ask	True	True	false	4	True
train	41	8	en-ud-train.conllu 8640	6	ask	True	True	true	2	True
dev	34	8	en-ud-dev.conllu 994	26	do	True	True	true	4	False
dev	41	8	en-ud-dev.conllu 994	26	do	True	True	true	2	True
train	44	8	en-ud-train.conllu 2885	24	initial	True	True	false	4	True
train	41	8	en-ud-train.conllu 2885	24	initial	True	True	false	2	True
train	38	8	en-ud-train.conllu 8702	19	try	True	True	true	4	True
train	41	8	en-ud-train.conllu 8702	19	try	True	True	false	2	True
test	41	8	en-ud-test.conllu 190	22	find	True	True	false	3	True
test	46	8	en-ud-test.conllu 190	22	find	False	True	na	na	True
train	27	8	en-ud-train.conllu 2208	3	invoice	True	True	true	4	True
train	41	8	en-ud-train.conllu 2208	3	invoice	True	True	true	2	True
train	41	8	en-ud-train.conllu 3475	1	let	True	True	false	2	True
train	25	8	en-ud-train.conllu 3475	1	let	True	True	false	2	True
train	27	8	en-ud-train.conllu 9726	21	work	True	True	true	4	True
train	38	8	en-ud-train.conllu 9726	21	work	True	True	true	4	True
test	26	8	en-ud-test.conllu 115	20	bear	True	True	true	4	True
test	41	8	en-ud-test.conllu 115	20	bear	True	True	true	3	True
train	26	8	en-ud-train.conllu 8103	15	post	True	True	false	4	True
train	41	8	en-ud-train.conllu 8103	15	post	True	True	false	2	True
train	41	8	en-ud-train.conllu 6186	3	paste	True	True	true	3	True
train	27	8	en-ud-train.conllu 6186	3	paste	True	True	true	4	True
test	26	8	en-ud-test.conllu 898	18	make	True	True	true	4	True
test	25	8	en-ud-test.conllu 898	18	make	True	True	true	4	True
train	34	8	en-ud-train.conllu 11511	3	thank	True	True	true	4	False
train	41	8	en-ud-train.conllu 11511	3	thank	True	True	true	3	True
train	34	8	en-ud-train.conllu 9063	15	use	True	True	true	4	False
train	41	8	en-ud-train.conllu 9063	15	use	True	True	false	3	True
train	34	8	en-ud-train.conllu 9569	9	die	True	True	true	4	False
train	41	8	en-ud-train.conllu 9569	9	die	True	True	true	3	True
train	25	8	en-ud-train.conllu 12369	7	write	True	True	false	0	True
train	41	8	en-ud-train.conllu 12369	7	write	True	True	true	2	True
train	25	8	en-ud-train.conllu 3146	3	find	True	True	true	4	True
train	41	8	en-ud-train.conllu 3146	3	find	True	True	true	3	True
train	25	8	en-ud-train.conllu 7950	4	know	True	True	true	1	True
train	41	8	en-ud-train.conllu 7950	4	know	True	True	true	2	True
train	28	8	en-ud-train.conllu 8035	4	decide	True	True	true	4	True
train	41	8	en-ud-train.conllu 8035	4	decide	True	True	true	2	True
train	34	8	en-ud-train.conllu 12445	17	tell	True	True	true	4	False
train	41	8	en-ud-train.conllu 12445	17	tell	True	True	true	3	True
dev	27	8	en-ud-dev.conllu 1094	7	party	True	True	false	4	True
dev	26	8	en-ud-dev.conllu 1094	7	party	True	True	false	4	True
train	38	8	en-ud-train.conllu 12156	10	order	True	True	true	4	True
train	41	8	en-ud-train.conllu 12156	10	order	True	True	true	3	True
train	26	8	en-ud-train.conllu 3750	24	know	True	True	false	4	True
train	41	8	en-ud-train.conllu 3750	24	know	True	True	false	2	True
train	27	8	en-ud-train.conllu 6288	1	look	True	True	false	4	True
train	41	8	en-ud-train.conllu 6288	1	look	True	True	true	2	True
train	25	8	en-ud-train.conllu 3295	4	know	False	True	na	na	True
train	38	8	en-ud-train.conllu 3295	4	know	True	True	false	4	True
train	46	8	en-ud-train.conllu 9111	4	call	True	True	false	2	True
train	41	8	en-ud-train.conllu 9111	4	call	True	True	false	3	True
train	41	8	en-ud-train.conllu 12388	26	go	True	True	false	1	True
train	26	8	en-ud-train.conllu 12388	26	go	True	True	false	4	True
train	41	8	en-ud-train.conllu 3202	23	have	True	True	true	2	True
train	26	8	en-ud-train.conllu 3202	23	have	True	True	false	4	True
train	41	8	en-ud-train.conllu 9620	9	get	True	True	false	2	True
train	46	8	en-ud-train.conllu 9620	9	get	True	True	false	2	True
train	41	8	en-ud-train.conllu 1343	18	elect	True	True	false	2	True
train	25	8	en-ud-train.conllu 1343	18	elect	True	True	false	4	True
train	25	8	en-ud-train.conllu 3834	2	print	False	False	na	na	True
train	41	8	en-ud-train.conllu 3834	2	print	True	True	false	2	True
train	25	8	en-ud-train.conllu 4726	5	combine	True	True	false	3	True
train	44	8	en-ud-train.conllu 4726	5	combine	True	True	false	4	True
dev	34	8	en-ud-dev.conllu 1119	16	have	True	True	true	4	False
dev	36	8	en-ud-dev.conllu 1119	16	have	True	True	true	2	True
test	41	8	en-ud-test.conllu 1155	2	eat	True	True	true	2	True
test	25	8	en-ud-test.conllu 1155	2	eat	True	True	true	4	True
train	26	8	en-ud-train.conllu 3866	5	have	True	True	false	2	True
train	25	8	en-ud-train.conllu 3866	5	have	True	True	true	2	True
train	41	8	en-ud-train.conllu 5252	1	thank	True	True	true	2	True
train	27	8	en-ud-train.conllu 5252	1	thank	True	True	true	4	True
test	41	8	en-ud-test.conllu 1178	6	buy	True	True	false	2	True
test	26	8	en-ud-test.conllu 1178	6	buy	True	True	false	4	True
train	41	8	en-ud-train.conllu 11901	6	close	True	True	false	2	True
train	25	8	en-ud-train.conllu 11901	6	close	True	True	false	4	True
train	25	8	en-ud-train.conllu 2986	3	work	True	True	false	2	True
train	41	8	en-ud-train.conllu 2986	3	work	True	True	true	2	True
train	24	8	en-ud-train.conllu 5137	35	make	True	True	true	3	True
train	34	8	en-ud-train.conllu 5137	35	make	True	True	true	4	False
train	41	8	en-ud-train.conllu 662	26	remain	True	True	true	2	True
train	34	8	en-ud-train.conllu 662	26	remain	True	True	true	4	False
train	41	8	en-ud-train.conllu 11637	16	pay	True	True	true	2	True
train	34	8	en-ud-train.conllu 11637	16	pay	True	True	true	4	False
train	41	8	en-ud-train.conllu 8599	16	allow	True	True	true	2	True
train	38	8	en-ud-train.conllu 8599	16	allow	True	True	true	3	True
train	27	8	en-ud-train.conllu 324	66	do	True	True	false	4	True
train	34	8	en-ud-train.conllu 324	66	do	True	True	true	4	False
train	41	8	en-ud-train.conllu 10786	4	have	True	True	true	2	True
train	38	8	en-ud-train.conllu 10786	4	have	True	True	false	4	True
train	46	8	en-ud-train.conllu 11476	5	charge	True	True	true	4	True
train	41	8	en-ud-train.conllu 11476	5	charge	True	True	true	3	True
train	37	8	en-ud-train.conllu 7079	8	arrive	True	True	true	3	True
train	24	8	en-ud-train.conllu 7079	8	arrive	True	True	true	3	True
train	46	8	en-ud-train.conllu 6618	26	feel	True	True	false	4	True
train	26	8	en-ud-train.conllu 6618	26	feel	True	True	false	4	True
train	41	8	en-ud-train.conllu 6659	8	die	True	True	true	3	True
train	38	8	en-ud-train.conllu 6659	8	die	True	True	true	4	True
train	38	8	en-ud-train.conllu 10170	9	make	True	True	true	4	True
train	34	8	en-ud-train.conllu 10170	9	make	True	True	true	4	False
train	38	8	en-ud-train.conllu 5468	67	lock	True	True	false	3	True
train	41	8	en-ud-train.conllu 5468	67	lock	True	True	false	2	True
test	41	8	en-ud-test.conllu 1626	10	close	True	True	true	3	True
test	34	8	en-ud-test.conllu 1626	10	close	True	True	true	4	False
test	36	8	en-ud-test.conllu 879	33	regulate	True	True	false	2	True
test	25	8	en-ud-test.conllu 879	33	regulate	True	True	false	4	True
train	41	8	en-ud-train.conllu 8328	5	post	True	True	true	3	True
train	34	8	en-ud-train.conllu 8328	5	post	True	True	true	4	False
train	34	8	en-ud-train.conllu 7184	23	interpret	True	True	true	4	False
train	26	8	en-ud-train.conllu 7184	23	interpret	True	True	true	4	True
train	41	8	en-ud-train.conllu 12305	1	run	True	True	false	2	True
train	34	8	en-ud-train.conllu 12305	1	run	True	True	true	4	False
train	26	8	en-ud-train.conllu 12429	3	call	True	True	true	4	True
train	41	8	en-ud-train.conllu 12429	3	call	True	True	true	3	True
train	25	8	en-ud-train.conllu 3562	31	use	True	True	false	2	True
train	41	8	en-ud-train.conllu 3562	31	use	True	True	false	2	True
train	25	8	en-ud-train.conllu 4345	6	forward	True	True	false	4	True
train	34	8	en-ud-train.conllu 4345	6	forward	True	True	true	4	False
train	38	8	en-ud-train.conllu 10950	3	appreciate	True	True	true	4	True
train	41	8	en-ud-train.conllu 10950	3	appreciate	True	True	true	1	True
test	27	8	en-ud-test.conllu 598	13	make	True	True	true	4	True
test	34	8	en-ud-test.conllu 598	13	make	True	True	true	4	False
train	26	8	en-ud-train.conllu 2289	5	call	True	True	false	4	True
train	41	8	en-ud-train.conllu 2289	5	call	True	True	false	3	True
train	41	8	en-ud-train.conllu 416	26	lead	True	True	true	3	True
train	25	8	en-ud-train.conllu 416	26	lead	True	True	true	4	True
test	46	8	en-ud-test.conllu 234	10	see	False	True	na	na	True
test	41	8	en-ud-test.conllu 234	10	see	True	True	true	2	True
train	34	8	en-ud-train.conllu 11996	13	have	True	True	true	4	False
train	41	8	en-ud-train.conllu 11996	13	have	True	True	true	2	True
train	26	8	en-ud-train.conllu 6964	18	continue	True	True	false	2	True
train	41	8	en-ud-train.conllu 6964	18	continue	True	True	true	3	True
train	41	8	en-ud-train.conllu 6032	8	invite	True	True	true	2	True
train	38	8	en-ud-train.conllu 6032	8	invite	True	True	true	4	True
train	41	8	en-ud-train.conllu 9792	32	have	True	True	true	2	True
train	36	8	en-ud-train.conllu 9792	32	have	True	True	true	2	True
train	41	8	en-ud-train.conllu 2165	16	overcome	True	True	true	3	True
train	26	8	en-ud-train.conllu 2165	16	overcome	True	True	false	4	True
train	44	8	en-ud-train.conllu 243	18	achieve	True	True	false	3	True
train	41	8	en-ud-train.conllu 243	18	achieve	True	True	false	2	True
train	25	8	en-ud-train.conllu 381	6	help	True	True	true	4	True
train	26	8	en-ud-train.conllu 3359	15	see	True	True	false	4	True
train	34	8	en-ud-train.conllu 3359	15	see	True	True	true	4	False
train	41	8	en-ud-train.conllu 1171	1	put	True	True	true	2	True
train	44	8	en-ud-train.conllu 1171	1	put	True	True	false	3	True
train	41	8	en-ud-train.conllu 841	19	expose	True	True	true	2	True
train	46	8	en-ud-train.conllu 841	19	expose	False	True	na	na	True
train	41	8	en-ud-train.conllu 3024	3	come	True	True	false	2	True
train	34	8	en-ud-train.conllu 3024	3	come	True	True	false	4	False
test	41	8	en-ud-test.conllu 2038	13	love	True	True	true	3	True
test	25	8	en-ud-test.conllu 2038	13	love	True	True	true	4	True
train	38	8	en-ud-train.conllu 1215	10	give	True	True	true	4	True
train	41	8	en-ud-train.conllu 1215	10	give	True	True	true	3	True
train	41	8	en-ud-train.conllu 6945	26	call	True	True	true	3	True
train	34	8	en-ud-train.conllu 6945	26	call	True	True	true	4	False
train	25	8	en-ud-train.conllu 4474	2	advise	True	True	false	4	True
train	44	8	en-ud-train.conllu 4474	2	advise	True	True	false	4	True
dev	41	8	en-ud-dev.conllu 385	6	call	True	True	false	2	True
dev	26	8	en-ud-dev.conllu 385	6	call	True	True	false	3	True
test	41	8	en-ud-test.conllu 919	17	hope	True	True	true	2	True
test	34	8	en-ud-test.conllu 919	17	hope	True	True	true	4	False
train	41	8	en-ud-train.conllu 9191	3	know	True	True	true	2	True
train	36	8	en-ud-train.conllu 9191	3	know	True	True	true	3	True
train	41	8	en-ud-train.conllu 6532	22	control	True	True	true	2	True
train	34	8	en-ud-train.conllu 6532	22	control	True	True	true	4	False
dev	25	8	en-ud-dev.conllu 69	13	leave	True	True	true	4	True
dev	41	8	en-ud-dev.conllu 69	13	leave	True	True	true	2	True
train	26	8	en-ud-train.conllu 8375	17	criticize	True	True	true	4	True
train	38	8	en-ud-train.conllu 8375	17	criticize	True	True	true	4	True
train	26	8	en-ud-train.conllu 6100	8	become	True	True	true	4	True
train	41	8	en-ud-train.conllu 6100	8	become	True	True	true	2	True
train	34	8	en-ud-train.conllu 951	5	brainwash	True	True	true	4	False
train	41	8	en-ud-train.conllu 951	5	brainwash	True	True	true	3	True
train	41	8	en-ud-train.conllu 3369	10	need	True	True	true	2	True
train	38	8	en-ud-train.conllu 3369	10	need	True	True	false	2	True
test	41	8	en-ud-test.conllu 1684	4	offer	True	True	true	3	True
test	34	8	en-ud-test.conllu 1684	4	offer	True	True	true	4	False
train	34	8	en-ud-train.conllu 802	3	search	True	True	true	4	False
train	41	8	en-ud-train.conllu 802	3	search	True	True	true	2	True
train	25	8	en-ud-train.conllu 6303	7	select	True	True	false	4	True
train	46	8	en-ud-train.conllu 6303	7	select	True	True	false	4	True
train	41	8	en-ud-train.conllu 25	37	punish	True	True	true	2	True
train	25	8	en-ud-train.conllu 25	37	punish	True	True	true	2	True
train	41	8	en-ud-train.conllu 11787	1	thank	True	True	true	2	True
train	26	8	en-ud-train.conllu 11787	1	thank	True	True	true	4	True
train	34	8	en-ud-train.conllu 12240	17	tell	True	True	true	4	False
train	41	8	en-ud-train.conllu 12240	17	tell	True	True	true	3	True
train	34	8	en-ud-train.conllu 2561	15	last	True	True	true	4	False
train	26	8	en-ud-train.conllu 7608	37	want	True	True	true	4	True
train	28	8	en-ud-train.conllu 7608	37	want	True	True	false	3	True
train	25	8	en-ud-train.conllu 9716	21	need	True	True	true	4	True
train	41	8	en-ud-train.conllu 9716	21	need	True	True	true	2	True
train	34	8	en-ud-train.conllu 10767	26	refer	True	True	true	4	False
train	41	8	en-ud-train.conllu 10767	26	refer	True	True	false	2	True
train	38	8	en-ud-train.conllu 8782	8	handle	True	True	false	2	True
train	41	8	en-ud-train.conllu 8782	8	handle	True	True	true	2	True
test	41	8	en-ud-test.conllu 1525	34	spend	True	True	true	3	True
test	25	8	en-ud-test.conllu 1525	34	spend	True	True	false	4	True
dev	34	8	en-ud-dev.conllu 1406	21	put	True	True	true	4	False
dev	41	8	en-ud-dev.conllu 1406	21	put	True	True	false	1	True
train	24	8	en-ud-train.conllu 521	56	occur	True	True	true	2	True
train	41	8	en-ud-train.conllu 521	56	occur	True	True	true	2	True
train	26	8	en-ud-train.conllu 7577	7	get	True	True	false	4	True
train	41	8	en-ud-train.conllu 7577	7	get	True	True	false	2	True
train	41	8	en-ud-train.conllu 6733	26	sand	True	True	true	2	True
train	34	8	en-ud-train.conllu 6733	26	sand	True	True	true	4	False
train	25	8	en-ud-train.conllu 7858	5	mount	True	True	false	4	True
train	34	8	en-ud-train.conllu 7858	5	mount	True	True	true	4	False
train	26	8	en-ud-train.conllu 8520	20	customize	True	True	false	4	True
train	41	8	en-ud-train.conllu 8520	20	customize	True	True	false	2	True
train	41	8	en-ud-train.conllu 10836	22	have	True	True	true	3	True
train	25	8	en-ud-train.conllu 10836	22	have	True	True	true	3	True
dev	34	8	en-ud-dev.conllu 730	5	drop	True	True	true	4	False
dev	41	8	en-ud-dev.conllu 730	5	drop	True	True	false	2	True
test	25	8	en-ud-test.conllu 1478	6	eat	True	True	false	0	True
